Uniprot_ID	prediction	Category
Q9BXC9	0.12	Swiss-Prot
Q8IYS2	0.12	Swiss-Prot
P48448	0.12	Swiss-Prot
P83105	0.12	Swiss-Prot
Q6WQI6	0.12	Swiss-Prot
Q8IZF4	0.12	Swiss-Prot
O15537	0.12	Swiss-Prot
Q9NZK5	0.12	Swiss-Prot
O60403	0.12	Swiss-Prot
P06702	0.12	PDB*
O14905	0.12	Swiss-Prot
Q8NGA6	0.12	Swiss-Prot
Q8NGA5	0.12	Swiss-Prot
Q9H2C8	0.12	Swiss-Prot
P60033	0.12	Swiss-Prot
O94955	0.12	Swiss-Prot
P15018	0.12	Swiss-Prot
Q8NH74	0.12	Swiss-Prot
Q9Y672	0.12	Swiss-Prot
Q9BRQ3	0.12	Swiss-Prot
P34913	0.12	Swiss-Prot
Q06609	0.12	Swiss-Prot
Q8TAX9	0.12	Swiss-Prot
Q9NQN1	0.12	Swiss-Prot
Q8NGI1	0.12	Swiss-Prot
Q9GIP4	0.12	Swiss-Prot
Q9NPB1	0.12	Swiss-Prot
Q5TD97	0.12	Swiss-Prot
Q96IZ2	0.12	Swiss-Prot
O75955	0.12	Swiss-Prot
Q93084	0.12	Swiss-Prot
Q13349	0.12	Swiss-Prot
Q9BX46	0.12	Swiss-Prot
P29033	0.12	Swiss-Prot
Q9HAW8	0.12	Swiss-Prot
P04000	0.12	Swiss-Prot
P17735	0.12	Swiss-Prot
P43220	0.12	Swiss-Prot
Q8NDA8	0.12	Swiss-Prot
O00519	0.12	Swiss-Prot
P06133	0.12	Swiss-Prot
Q9BYD2	0.12	Swiss-Prot
Q8NGF3	0.12	Swiss-Prot
Q6J9G0	0.12	Swiss-Prot
O95470	0.12	Swiss-Prot
Q9UGQ2	0.12	Swiss-Prot
Q86VD9	0.12	Swiss-Prot
Q8IVL8	0.12	Swiss-Prot
Q9H853	0.12	Swiss-Prot
Q8NGS9	0.12	Swiss-Prot
P23142	0.12	Swiss-Prot
Q7Z5A9	0.12	Swiss-Prot
Q8NH00	0.12	Swiss-Prot
A6NEC2	0.12	Swiss-Prot
Q5VVY1	0.12	Swiss-Prot
P19404	0.12	Swiss-Prot
P11215	0.12	Swiss-Prot
Q96DG6	0.12	Swiss-Prot
Q8TCB7	0.12	Swiss-Prot
O00501	0.12	Swiss-Prot
Q8NGZ0	0.12	Swiss-Prot
Q969Z0	0.12	Swiss-Prot
Q5VXJ0	0.12	Swiss-Prot
Q6UW01	0.12	Swiss-Prot
Q7Z624	0.12	Swiss-Prot
Q96T55	0.12	Swiss-Prot
Q9P0M9	0.12	Swiss-Prot
Q9Y5E1	0.12	Swiss-Prot
P59535	0.12	Swiss-Prot
Q5PT55	0.12	Swiss-Prot
Q9Y6X5	0.12	Swiss-Prot
Q32NB8	0.12	Swiss-Prot
Q86WC6	0.12	Swiss-Prot
Q96N68	0.12	Swiss-Prot
Q7L775	0.12	Swiss-Prot
Q8N1C3	0.12	Swiss-Prot
Q8NE22	0.12	Swiss-Prot
Q13643	0.12	Swiss-Prot
Q8NGS8	0.12	Swiss-Prot
Q6NT32	0.12	Swiss-Prot
Q9BYX7	0.12	Swiss-Prot
P61962	0.12	Swiss-Prot
O43181	0.12	Swiss-Prot
O14681	0.12	Swiss-Prot
P59541	0.12	Swiss-Prot
Q9HBY0	0.12	Swiss-Prot
Q9Y4A9	0.12	Swiss-Prot
P04798	0.12	Swiss-Prot
Q9H741	0.12	Swiss-Prot
Q49AG3	0.12	Swiss-Prot
A6NCF5	0.12	Swiss-Prot
P38606	0.12	Swiss-Prot
Q8WVE7	0.12	Swiss-Prot
A0A0C4DH34	0.12	Swiss-Prot
Q2M3M2	0.12	Swiss-Prot
P0DN77	0.12	Swiss-Prot
P48167	0.12	Swiss-Prot
O15393	0.12	Swiss-Prot
A1L157	0.12	Swiss-Prot
Q92604	0.12	Swiss-Prot
Q8WVP5	0.12	Swiss-Prot
Q12918	0.12	Swiss-Prot
O43715	0.12	Swiss-Prot
Q96N28	0.12	Swiss-Prot
P62070	0.12	Swiss-Prot
Q9NUL7	0.12	Swiss-Prot
Q9Y6I7	0.12	Swiss-Prot
Q8NG84	0.12	Swiss-Prot
P04843	0.12	Swiss-Prot
P20711	0.12	Swiss-Prot
O60404	0.12	Swiss-Prot
Q96DC7	0.12	Swiss-Prot
Q9NWU5	0.12	Swiss-Prot
P68543	0.12	Swiss-Prot
Q17RA5	0.12	Swiss-Prot
Q2NKJ3	0.12	Swiss-Prot
O00743	0.12	Swiss-Prot
Q7Z6M2	0.12	Swiss-Prot
Q6ZRC1	0.12	Swiss-Prot
Q9Y223	0.12	Swiss-Prot
Q6ICH7	0.12	Swiss-Prot
Q5QFB9	0.12	Swiss-Prot
Q6ICL7	0.12	Swiss-Prot
P42785	0.12	Swiss-Prot
Q6IE37	0.12	Swiss-Prot
Q6ZNA5	0.12	Swiss-Prot
Q8IY34	0.12	Swiss-Prot
O00180	0.12	Swiss-Prot
Q8NFM4	0.12	Swiss-Prot
Q969W1	0.12	Swiss-Prot
O43462	0.12	Swiss-Prot
P54707	0.12	Swiss-Prot
Q2WGJ6	0.12	Swiss-Prot
P78383	0.12	Swiss-Prot
Q8NHV1	0.12	Swiss-Prot
Q9Y5M6	0.12	Swiss-Prot
Q7Z2H8	0.12	Swiss-Prot
Q9ULZ3	0.12	Swiss-Prot
Q8N8Q3	0.12	Swiss-Prot
O00182	0.12	Swiss-Prot
O15182	0.12	Swiss-Prot
Q96LB2	0.12	Swiss-Prot
Q9UHD2	0.12	Swiss-Prot
Q96R69	0.12	Swiss-Prot
P57087	0.12	Swiss-Prot
Q6UWF7	0.12	Swiss-Prot
O43292	0.12	Swiss-Prot
Q9NY26	0.12	Swiss-Prot
P0DJI9	0.12	Swiss-Prot
O15547	0.12	Swiss-Prot
Q8NH59	0.12	Swiss-Prot
O15235	0.12	Swiss-Prot
P48050	0.12	Swiss-Prot
P60329	0.12	Swiss-Prot
P62888	0.12	Swiss-Prot
P49368	0.12	Swiss-Prot
Q6EIG7	0.12	Swiss-Prot
Q6UXQ4	0.12	Swiss-Prot
Q86W10	0.12	Swiss-Prot
P51575	0.12	Swiss-Prot
Q9NPJ8	0.12	Swiss-Prot
P11150	0.12	Swiss-Prot
Q6NT16	0.12	Swiss-Prot
Q7KZN9	0.12	Swiss-Prot
P49895	0.12	Swiss-Prot
P00395	0.12	Swiss-Prot
Q9BZM2	0.12	Swiss-Prot
Q8NH01	0.12	Swiss-Prot
Q9UKJ8	0.12	Swiss-Prot
Q9H469	0.12	Swiss-Prot
Q99518	0.12	Swiss-Prot
Q99426	0.12	Swiss-Prot
Q7L2H7	0.12	Swiss-Prot
Q13939	0.12	Swiss-Prot
Q9NPH5	0.12	Swiss-Prot
P01236	0.12	Swiss-Prot
P49914	0.11	Swiss-Prot
P06870	0.11	Swiss-Prot
Q96FX8	0.11	Swiss-Prot
Q8N1S5	0.11	Swiss-Prot
P35414	0.11	Swiss-Prot
Q92600	0.11	Swiss-Prot
P21731	0.11	Swiss-Prot
Q08AI6	0.11	Swiss-Prot
Q5HYI8	0.11	Swiss-Prot
Q6IED9	0.11	Swiss-Prot
O14581	0.11	Swiss-Prot
Q96HG1	0.11	Swiss-Prot
Q5QGT7	0.11	Swiss-Prot
Q96K78	0.11	Swiss-Prot
Q9HAU6	0.11	Swiss-Prot
Q15392	0.11	Swiss-Prot
Q8NGP0	0.11	Swiss-Prot
Q8IVH4	0.11	Swiss-Prot
O43482	0.11	Swiss-Prot
Q9NXS3	0.11	Swiss-Prot
Q96HE7	0.11	Swiss-Prot
Q13115	0.11	Swiss-Prot
Q8NGS6	0.11	Swiss-Prot
P63302	0.11	Swiss-Prot
Q96AQ8	0.11	Swiss-Prot
Q96B21	0.11	Swiss-Prot
H0YL14	0.11	Swiss-Prot
Q9N2K0	0.11	Swiss-Prot
Q6ZNM6	0.11	Swiss-Prot
Q5VYY2	0.11	Swiss-Prot
Q8IV08	0.11	Swiss-Prot
P11230	0.11	Swiss-Prot
Q8N0V1	0.11	Swiss-Prot
Q9BYW1	0.11	Swiss-Prot
A2RRL7	0.11	Swiss-Prot
Q6ZV56	0.11	Swiss-Prot
Q7Z3Q1	0.11	Swiss-Prot
Q96FQ7	0.11	Swiss-Prot
O76062	0.11	Swiss-Prot
Q15526	0.11	Swiss-Prot
Q96EB1	0.11	Swiss-Prot
Q8N755	0.11	Swiss-Prot
P62837	0.11	Swiss-Prot
P01375	0.11	Swiss-Prot
Q8NBE8	0.11	Swiss-Prot
Q8TEB9	0.11	Swiss-Prot
Q6T423	0.11	Swiss-Prot
Q9Y239	0.11	Swiss-Prot
O95918	0.11	Swiss-Prot
Q0D2K2	0.11	Swiss-Prot
Q86SQ3	0.11	Swiss-Prot
A0A0C5B5G6	0.11	Swiss-Prot
Q8WY07	0.11	Swiss-Prot
Q86Y28	0.11	Swiss-Prot
Q9H0U3	0.11	Swiss-Prot
Q9Y3D0	0.11	Swiss-Prot
Q96LB1	0.11	Swiss-Prot
P01834	0.11	Swiss-Prot
Q6NUI2	0.11	Swiss-Prot
Q96BW9	0.11	Swiss-Prot
Q6UWM9	0.11	Swiss-Prot
Q8N135	0.11	Swiss-Prot
Q9BZZ2	0.11	Swiss-Prot
O14519	0.11	Swiss-Prot
P34130	0.11	Swiss-Prot
O60220	0.11	Swiss-Prot
Q9NZV1	0.11	Swiss-Prot
Q8WWR9	0.11	Swiss-Prot
Q5TGU0	0.11	Swiss-Prot
C9J6K1	0.11	Swiss-Prot
P83436	0.11	Swiss-Prot
A0A0B4J273	0.11	Swiss-Prot
Q969Y2	0.11	Swiss-Prot
Q8IWR1	0.11	Swiss-Prot
Q9BS86	0.11	Swiss-Prot
P47756	0.11	Swiss-Prot
A1L453	0.11	Swiss-Prot
Q15825	0.11	Swiss-Prot
Q14146	0.11	Swiss-Prot
Q0P6H9	0.11	Swiss-Prot
A6NK97	0.11	Swiss-Prot
Q17RR3	0.11	Swiss-Prot
C9JR72	0.11	Swiss-Prot
P0CG22	0.11	Swiss-Prot
Q13637	0.11	Swiss-Prot
Q9UKJ0	0.11	Swiss-Prot
Q8NH76	0.11	Swiss-Prot
Q494W8	0.11	Swiss-Prot
P34059	0.11	Swiss-Prot
P0CJ70	0.11	Swiss-Prot
Q14088	0.11	Swiss-Prot
Q02742	0.11	Swiss-Prot
P16662	0.11	Swiss-Prot
Q9Y6M0	0.11	Swiss-Prot
P56746	0.11	Swiss-Prot
O00217	0.11	Swiss-Prot
Q96H72	0.11	Swiss-Prot
Q9NRW4	0.11	Swiss-Prot
Q56VL3	0.11	Swiss-Prot
Q15349	0.11	Swiss-Prot
Q9HB03	0.11	Swiss-Prot
P78395	0.11	Swiss-Prot
Q96JW4	0.11	Swiss-Prot
Q12836	0.11	Swiss-Prot
Q5SWH9	0.11	Swiss-Prot
D3W0D1	0.11	Swiss-Prot
Q6UXT8	0.11	Swiss-Prot
Q8TE96	0.11	Swiss-Prot
Q9H3H5	0.11	Swiss-Prot
P81534	0.11	Swiss-Prot
Q9Y653	0.11	Swiss-Prot
Q9NRM6	0.11	Swiss-Prot
P14902	0.11	Swiss-Prot
Q9NUM3	0.11	Swiss-Prot
Q8IXL7	0.11	Swiss-Prot
O95278	0.11	Swiss-Prot
Q93096	0.11	Swiss-Prot
P47870	0.11	Swiss-Prot
Q15631	0.11	Swiss-Prot
O43921	0.11	Swiss-Prot
Q9H9P8	0.11	Swiss-Prot
Q9BRN9	0.11	Swiss-Prot
Q9BYV1	0.11	Swiss-Prot
Q13888	0.11	Swiss-Prot
O43808	0.11	Swiss-Prot
Q8NGC6	0.11	Swiss-Prot
P36544	0.11	Swiss-Prot
O15146	0.11	Swiss-Prot
P45880	0.11	Swiss-Prot
P0A884	0.11	PDB*
Q86SQ4	0.11	Swiss-Prot
E7EU14	0.11	Swiss-Prot
Q8TDU9	0.11	Swiss-Prot
P49447	0.11	Swiss-Prot
Q9UM00	0.11	Swiss-Prot
P01034	0.11	Swiss-Prot
Q8WZA6	0.11	Swiss-Prot
Q96N76	0.11	Swiss-Prot
A0A087WSY4	0.11	Swiss-Prot
Q9H295	0.11	Swiss-Prot
Q9NXB9	0.11	Swiss-Prot
Q12891	0.11	Swiss-Prot
Q8N127	0.11	Swiss-Prot
Q9UJ94	0.11	Swiss-Prot
P25024	0.11	Swiss-Prot
Q7Z4N8	0.11	Swiss-Prot
Q76EJ3	0.11	Swiss-Prot
P63316	0.11	Swiss-Prot
Q9NSY2	0.11	Swiss-Prot
Q8N2M4	0.11	Swiss-Prot
Q9NPI9	0.11	Swiss-Prot
Q7Z695	0.11	Swiss-Prot
Q96T53	0.11	Swiss-Prot
P48594	0.11	Swiss-Prot
O43490	0.11	Swiss-Prot
O43511	0.11	Swiss-Prot
A0A1B0GWK0	0.11	Swiss-Prot
P07360	0.11	Swiss-Prot
O95977	0.11	Swiss-Prot
Q9H7B4	0.11	Swiss-Prot
Q5VTY9	0.11	Swiss-Prot
Q2TB90	0.11	Swiss-Prot
Q30KQ7	0.11	Swiss-Prot
Q9NZS2	0.11	Swiss-Prot
Q9H237	0.11	Swiss-Prot
Q6NVY1	0.11	Swiss-Prot
Q5JW98	0.11	Swiss-Prot
P16871	0.11	Swiss-Prot
Q92876	0.11	Swiss-Prot
O14493	0.11	Swiss-Prot
O00574	0.11	Swiss-Prot
O15225	0.11	Swiss-Prot
Q96K19	0.11	Swiss-Prot
Q9HAT2	0.11	Swiss-Prot
Q9H209	0.11	Swiss-Prot
Q8IV01	0.11	Swiss-Prot
O00155	0.11	Swiss-Prot
P36537	0.11	Swiss-Prot
Q9H0F7	0.11	Swiss-Prot
Q2M2W7	0.11	Swiss-Prot
P31639	0.11	Swiss-Prot
Q96A05	0.11	Swiss-Prot
Q96MD7	0.11	Swiss-Prot
C9JJ37	0.11	Swiss-Prot
Q9Y2Z4	0.11	Swiss-Prot
Q96LB9	0.11	Swiss-Prot
Q9UGB7	0.11	Swiss-Prot
P23786	0.11	Swiss-Prot
Q8NBI2	0.11	Swiss-Prot
B9EJG8	0.11	Swiss-Prot
Q8NFL0	0.11	Swiss-Prot
Q06520	0.11	Swiss-Prot
Q71RG6	0.11	Swiss-Prot
P40939	0.11	Swiss-Prot
Q9HA64	0.11	Swiss-Prot
A6NNN8	0.11	Swiss-Prot
P59025	0.11	Swiss-Prot
P62304	0.11	Swiss-Prot
O14949	0.11	Swiss-Prot
Q9Y6H3	0.11	Swiss-Prot
Q8N6M3	0.11	Swiss-Prot
Q9H0E2	0.11	Swiss-Prot
A0A0C4DH31	0.11	Swiss-Prot
Q4G0T1	0.11	Swiss-Prot
O15229	0.11	Swiss-Prot
Q8IZF2	0.11	Swiss-Prot
Q8IZJ0	0.11	Swiss-Prot
P09131	0.11	Swiss-Prot
Q96FM1	0.11	Swiss-Prot
Q8N7C7	0.11	Swiss-Prot
Q8WWY8	0.11	Swiss-Prot
Q969M3	0.11	Swiss-Prot
Q96A98	0.11	Swiss-Prot
Q9NUV7	0.11	Swiss-Prot
O95718	0.11	Swiss-Prot
P84090	0.11	Swiss-Prot
Q9GZL7	0.11	Swiss-Prot
P0C7U1	0.11	Swiss-Prot
Q9NV12	0.11	Swiss-Prot
Q5VT98	0.11	Swiss-Prot
Q9H7Y0	0.11	Swiss-Prot
P0CJ77	0.11	Swiss-Prot
P52797	0.11	Swiss-Prot
O75355	0.11	Swiss-Prot
P58549	0.11	Swiss-Prot
Q8TAA1	0.11	Swiss-Prot
A6NE02	0.11	Swiss-Prot
Q6UXV0	0.11	Swiss-Prot
P61224	0.11	Swiss-Prot
Q8TAT8	0.11	Swiss-Prot
P25025	0.11	Swiss-Prot
P48048	0.11	Swiss-Prot
Q96DM3	0.11	Swiss-Prot
A0A0C4DH41	0.11	Swiss-Prot
Q96DR4	0.11	Swiss-Prot
A4QN01	0.11	Swiss-Prot
Q8N0Y5	0.11	Swiss-Prot
O75310	0.11	Swiss-Prot
Q92485	0.11	Swiss-Prot
P05451	0.11	Swiss-Prot
Q9Y2X8	0.11	Swiss-Prot
Q15722	0.11	Swiss-Prot
Q8NBM4	0.11	Swiss-Prot
Q7RTY9	0.11	Swiss-Prot
O14520	0.11	Swiss-Prot
Q9BRT2	0.11	Swiss-Prot
Q6X9E4	0.11	Swiss-Prot
P22732	0.11	Swiss-Prot
Q96AA3	0.11	Swiss-Prot
Q8NAB2	0.11	Swiss-Prot
Q13156	0.11	Swiss-Prot
P37268	0.11	Swiss-Prot
Q5VZF2	0.11	Swiss-Prot
O15155	0.11	Swiss-Prot
P59901	0.11	Swiss-Prot
Q8NEG7	0.11	Swiss-Prot
Q9HB29	0.11	Swiss-Prot
A1L0T0	0.11	Swiss-Prot
Q8WW62	0.11	Swiss-Prot
O75828	0.11	Swiss-Prot
Q10713	0.11	Swiss-Prot
P98194	0.11	Swiss-Prot
Q6UXU6	0.11	Swiss-Prot
Q6UWP7	0.11	Swiss-Prot
P17050	0.11	Swiss-Prot
Q9BY64	0.11	Swiss-Prot
P52744	0.11	Swiss-Prot
P43251	0.11	Swiss-Prot
Q8IW00	0.11	Swiss-Prot
C9JDP6	0.11	Swiss-Prot
Q5T1C6	0.1	Swiss-Prot
O75110	0.1	Swiss-Prot
Q14416	0.1	Swiss-Prot
Q9NSN8	0.1	Swiss-Prot
Q13609	0.1	Swiss-Prot
Q8TDE3	0.1	Swiss-Prot
Q7KYR7	0.1	Swiss-Prot
O94829	0.1	Swiss-Prot
Q9BV47	0.1	Swiss-Prot
Q96K31	0.1	Swiss-Prot
Q8N8D9	0.1	Swiss-Prot
Q8NGE2	0.1	Swiss-Prot
Q9NNW5	0.1	Swiss-Prot
Q969K7	0.1	Swiss-Prot
P83859	0.1	Swiss-Prot
O15258	0.1	Swiss-Prot
P56199	0.1	Swiss-Prot
Q8N5N7	0.1	Swiss-Prot
P47869	0.1	Swiss-Prot
P55290	0.1	Swiss-Prot
O75817	0.1	Swiss-Prot
Q8NEG0	0.1	Swiss-Prot
Q96LT6	0.1	Swiss-Prot
O14894	0.1	Swiss-Prot
Q04941	0.1	Swiss-Prot
Q8WX77	0.1	Swiss-Prot
O95452	0.1	Swiss-Prot
Q9NTI2	0.1	Swiss-Prot
Q6XQN6	0.1	Swiss-Prot
Q9NP59	0.1	Swiss-Prot
P61353	0.1	Swiss-Prot
Q8N5S1	0.1	Swiss-Prot
Q96M95	0.1	Swiss-Prot
Q6NXP2	0.1	Swiss-Prot
Q13126	0.1	Swiss-Prot
Q86U90	0.1	Swiss-Prot
Q8NBQ7	0.1	Swiss-Prot
A4D1T9	0.1	Swiss-Prot
P61086	0.1	Swiss-Prot
P32418	0.1	Swiss-Prot
P59540	0.1	Swiss-Prot
Q9NPC4	0.1	Swiss-Prot
Q8NG99	0.1	Swiss-Prot
Q5T215	0.1	Swiss-Prot
P14854	0.1	Swiss-Prot
Q6GMR7	0.1	Swiss-Prot
P17174	0.1	Swiss-Prot
Q2M3G0	0.1	Swiss-Prot
P28288	0.1	Swiss-Prot
Q16773	0.1	Swiss-Prot
Q96H20	0.1	Swiss-Prot
Q16678	0.1	Swiss-Prot
P0C6S8	0.1	Swiss-Prot
P62877	0.1	Swiss-Prot
P61550	0.1	Swiss-Prot
Q9NPH9	0.1	Swiss-Prot
Q16854	0.1	Swiss-Prot
Q86WC4	0.1	Swiss-Prot
O75629	0.1	Swiss-Prot
Q03519	0.1	Swiss-Prot
Q9UHP7	0.1	Swiss-Prot
P0C2W1	0.1	Swiss-Prot
P30825	0.1	Swiss-Prot
Q63HM2	0.1	Swiss-Prot
Q8NG50	0.1	Swiss-Prot
Q9P126	0.1	Swiss-Prot
Q9NQE7	0.1	Swiss-Prot
Q96FZ5	0.1	Swiss-Prot
Q16816	0.1	Swiss-Prot
Q96MH6	0.1	Swiss-Prot
P35346	0.1	Swiss-Prot
Q9Y2Z0	0.1	Swiss-Prot
P10109	0.1	Swiss-Prot
Q9Y2A9	0.1	Swiss-Prot
Q8NEJ0	0.1	Swiss-Prot
Q99624	0.1	Swiss-Prot
Q8NEM2	0.1	Swiss-Prot
Q96QA5	0.1	Swiss-Prot
Q9BV87	0.1	Swiss-Prot
A8MZH6	0.1	Swiss-Prot
Q6UWU2	0.1	Swiss-Prot
Q6PF18	0.1	Swiss-Prot
Q9HD36	0.1	Swiss-Prot
P62253	0.1	Swiss-Prot
P05109	0.1	Swiss-Prot
Q8NG11	0.1	Swiss-Prot
A6NCV1	0.1	Swiss-Prot
P01717	0.1	Swiss-Prot
Q8NDV2	0.1	Swiss-Prot
Q9H0R3	0.1	Swiss-Prot
Q15582	0.1	Swiss-Prot
A6NFC5	0.1	Swiss-Prot
Q8TBR4	0.1	Swiss-Prot
Q14393	0.1	Swiss-Prot
Q9BZ98	0.1	Swiss-Prot
A6NHY6	0.1	Swiss-Prot
Q86U37	0.1	Swiss-Prot
P42126	0.1	Swiss-Prot
Q9NXF8	0.1	Swiss-Prot
O75881	0.1	Swiss-Prot
Q9NP72	0.1	Swiss-Prot
A8MX34	0.1	Swiss-Prot
P0DPA2	0.1	Swiss-Prot
Q01415	0.1	Swiss-Prot
Q9NRW7	0.1	Swiss-Prot
Q8N0U4	0.1	Swiss-Prot
Q8N2F6	0.1	Swiss-Prot
P82663	0.1	Swiss-Prot
Q9HAU8	0.1	Swiss-Prot
Q5VTL7	0.1	Swiss-Prot
Q11130	0.1	Swiss-Prot
P54852	0.1	Swiss-Prot
Q8IUC1	0.1	Swiss-Prot
P29218	0.1	Swiss-Prot
Q9BZM6	0.1	Swiss-Prot
O60683	0.1	Swiss-Prot
Q86UA6	0.1	Swiss-Prot
O14931	0.1	Swiss-Prot
Q8WZ92	0.1	Swiss-Prot
P22352	0.1	Swiss-Prot
O95865	0.1	Swiss-Prot
Q96BX8	0.1	Swiss-Prot
O43529	0.1	Swiss-Prot
Q99679	0.1	Swiss-Prot
P53816	0.1	Swiss-Prot
Q96I99	0.1	Swiss-Prot
Q8NBL3	0.1	Swiss-Prot
Q13536	0.1	Swiss-Prot
Q9UHD0	0.1	Swiss-Prot
O75508	0.1	Swiss-Prot
Q02127	0.1	Swiss-Prot
Q6PIU1	0.1	Swiss-Prot
A8MV57	0.1	Swiss-Prot
Q9BV10	0.1	Swiss-Prot
Q8N145	0.1	Swiss-Prot
Q9UI38	0.1	Swiss-Prot
Q8WTT0	0.1	Swiss-Prot
Q0ZLH3	0.1	Swiss-Prot
O00219	0.1	Swiss-Prot
Q96GX2	0.1	Swiss-Prot
Q8TD22	0.1	Swiss-Prot
O95424	0.1	Swiss-Prot
Q969V3	0.1	Swiss-Prot
Q7Z745	0.1	Swiss-Prot
Q6ZWJ1	0.1	Swiss-Prot
Q6ZUX7	0.1	Swiss-Prot
P41586	0.1	Swiss-Prot
Q96A57	0.1	Swiss-Prot
P61803	0.1	Swiss-Prot
Q9H210	0.1	Swiss-Prot
O14678	0.1	Swiss-Prot
Q8NB49	0.1	Swiss-Prot
Q9BY08	0.1	Swiss-Prot
P61236	0.1	Swiss-Prot
Q6IE36	0.1	Swiss-Prot
O15444	0.1	Swiss-Prot
Q86SG7	0.1	Swiss-Prot
P0CW20	0.1	Swiss-Prot
P16083	0.1	Swiss-Prot
O14569	0.1	Swiss-Prot
P19474	0.1	Swiss-Prot
Q5T2E6	0.1	Swiss-Prot
Q15940	0.1	Swiss-Prot
Q15005	0.1	Swiss-Prot
P0C0E4	0.1	Swiss-Prot
Q6UX01	0.1	Swiss-Prot
Q9Y5U8	0.1	Swiss-Prot
Q9BQC3	0.1	Swiss-Prot
Q8TCD6	0.1	Swiss-Prot
O43760	0.1	Swiss-Prot
O75841	0.1	Swiss-Prot
O95626	0.1	Swiss-Prot
Q5VVC0	0.1	Swiss-Prot
Q8TEX9	0.1	Swiss-Prot
Q5W5W9	0.1	Swiss-Prot
A0PJW6	0.1	Swiss-Prot
Q9NV29	0.1	Swiss-Prot
P17813	0.1	Swiss-Prot
Q8WWX8	0.1	Swiss-Prot
P22695	0.1	Swiss-Prot
Q9BZD2	0.1	Swiss-Prot
Q9Y2G3	0.1	Swiss-Prot
O43837	0.1	Swiss-Prot
Q9Y342	0.1	Swiss-Prot
Q8N511	0.1	Swiss-Prot
Q8NI32	0.1	Swiss-Prot
Q9HBJ0	0.1	Swiss-Prot
P11511	0.1	Swiss-Prot
Q5SV17	0.1	Swiss-Prot
W6CW81	0.1	Swiss-Prot
Q8N4T8	0.1	Swiss-Prot
Q6NZ63	0.1	Swiss-Prot
P05154	0.1	Swiss-Prot
A6NHX0	0.1	Swiss-Prot
P51864	0.1	Swiss-Prot
Q96DU9	0.1	Swiss-Prot
Q96N66	0.1	Swiss-Prot
Q8NGT0	0.1	Swiss-Prot
O75311	0.1	Swiss-Prot
O95352	0.1	Swiss-Prot
P53597	0.1	Swiss-Prot
O75204	0.1	Swiss-Prot
P20472	0.1	Swiss-Prot
Q12829	0.1	Swiss-Prot
Q9UKR8	0.1	Swiss-Prot
Q9NQE9	0.1	Swiss-Prot
P24557	0.1	Swiss-Prot
P0CW19	0.1	Swiss-Prot
O95396	0.1	Swiss-Prot
P51681	0.1	Swiss-Prot
Q8WUJ0	0.1	Swiss-Prot
Q8TCV5	0.1	Swiss-Prot
Q8NGI3	0.1	Swiss-Prot
A0A075B6I9	0.1	Swiss-Prot
Q8N1N0	0.1	Swiss-Prot
Q86VZ2	0.1	Swiss-Prot
Q8WUH1	0.1	Swiss-Prot
Q8NDN9	0.1	Swiss-Prot
Q13401	0.1	Swiss-Prot
P61758	0.1	Swiss-Prot
O14524	0.1	Swiss-Prot
A4D2G3	0.1	Swiss-Prot
Q96M29	0.1	Swiss-Prot
P54709	0.1	Swiss-Prot
F2Z333	0.1	Swiss-Prot
Q8WXS4	0.1	Swiss-Prot
Q9P003	0.1	Swiss-Prot
Q96N11	0.1	Swiss-Prot
Q8NCG5	0.1	Swiss-Prot
O60704	0.1	Swiss-Prot
Q6XE38	0.1	Swiss-Prot
A6NM45	0.1	Swiss-Prot
Q8WV35	0.1	Swiss-Prot
Q9NTU7	0.1	Swiss-Prot
Q5VWZ2	0.1	Swiss-Prot
Q9NR96	0.1	Swiss-Prot
Q8TBR7	0.1	Swiss-Prot
Q13641	0.1	Swiss-Prot
P19623	0.1	Swiss-Prot
Q9H9P2	0.1	Swiss-Prot
Q9C0E2	0.1	Swiss-Prot
O95866	0.1	Swiss-Prot
P05121	0.1	Swiss-Prot
Q8WWI5	0.1	Swiss-Prot
Q2QD12	0.1	Swiss-Prot
Q3Y452	0.1	Swiss-Prot
P11086	0.1	Swiss-Prot
P17600	0.1	LLPS-
P0C875	0.1	Swiss-Prot
A0A075B6R2	0.1	Swiss-Prot
Q96HU1	0.1	Swiss-Prot
Q9HC97	0.1	Swiss-Prot
P01298	0.1	Swiss-Prot
Q9H9K5	0.1	Swiss-Prot
O60896	0.1	Swiss-Prot
Q9NUM4	0.1	Swiss-Prot
Q8N661	0.1	Swiss-Prot
O60895	0.1	Swiss-Prot
Q9Y2Y1	0.1	Swiss-Prot
D0VWU3	0.1	PDB*
Q58G82	0.1	Swiss-Prot
Q14765	0.1	Swiss-Prot
Q6V0L0	0.1	Swiss-Prot
Q9H3Q3	0.1	Swiss-Prot
Q13636	0.1	Swiss-Prot
P83876	0.1	Swiss-Prot
O75340	0.1	Swiss-Prot
O75718	0.1	Swiss-Prot
Q8WUX1	0.1	Swiss-Prot
A1L4L8	0.1	Swiss-Prot
Q96CD0	0.1	Swiss-Prot
Q5SWL7	0.1	Swiss-Prot
Q93050	0.1	Swiss-Prot
Q6IFG1	0.1	Swiss-Prot
Q96E93	0.1	Swiss-Prot
Q96QH8	0.1	Swiss-Prot
Q9UDX3	0.1	Swiss-Prot
Q8N271	0.1	Swiss-Prot
Q00325	0.1	Swiss-Prot
